"species","lat","lon"
"Bertholletia excelsa",-10.81251,-61.70506
"Bertholletia excelsa",-6.9427,-60.50039
"Bertholletia excelsa",-0.8677,-61.93771
"Bertholletia excelsa",-8.13375,-65.45633
"Bertholletia excelsa",-7.04304,-60.61828
"Bertholletia excelsa",-8.14952,-63.30926
"Bertholletia excelsa",-11.69142,-62.65523
"Bertholletia excelsa",-11.36984,-61.78486
"Bertholletia excelsa",-11.87122,-62.81184
"Bertholletia excelsa",-10.60083,-67.73978
"Bertholletia excelsa",-2.19748,-62.88663
"Bertholletia excelsa",1.25796,-59.52502
"Bertholletia excelsa",-9.46147,-67.85904
"Bertholletia excelsa",-0.96896,-62.26885
"Bertholletia excelsa",-10.83386,-68.46618
"Bertholletia excelsa",-11.4648,-62.1335
"Bertholletia excelsa",-8.72948,-63.48959
"Bertholletia excelsa",-1.58187,-63.32978
"Bertholletia excelsa",-0.39363,-62.8961
"Bertholletia excelsa",-8.21416,-63.31091
"Bertholletia excelsa",-11.16509,-60.66018
"Bertholletia excelsa",-0.8056,-63.16551
"Bertholletia excelsa",-11.36173,-60.47747
"Bertholletia excelsa",-11.35563,-65.12932
"Bertholletia excelsa",-5.20401,-49.3597
"Bertholletia excelsa",-9.53328,-61.58879
"Bertholletia excelsa",-8.47243,-62.56224
"Bertholletia excelsa",-3.24328,-62.89237
"Bertholletia excelsa",-10.08626,-63.61044
"Bertholletia excelsa",-5.29503,-61.36393
"Bertholletia excelsa",-9.86987,-62.72531
"Bertholletia excelsa",-4.25749,-61.67763
"Bertholletia excelsa",-4.81734,-60.25449
"Bertholletia excelsa",-4.16405,-63.58087
"Bertholletia excelsa",-5.65187,-60.77529
"Bertholletia excelsa",-4.3294,-63.4516
"Bertholletia excelsa",-5.07794,-60.29842
"Bertholletia excelsa",-4.06836,-61.55674
"Bertholletia excelsa",-5.81991,-61.58693
"Bertholletia excelsa",-5.3641,-60.75282
"Bertholletia excelsa",-5.48953,-60.8236
"Bertholletia excelsa",-2.33961,-61.07897
"Bertholletia excelsa",-4.27204,-63.07336
"Bertholletia excelsa",-4.48789,-62.22526
"Bertholletia excelsa",-11.04909,-62.37442
"Bertholletia excelsa",-5.60726,-63.33028
"Bertholletia excelsa",-4.78976,-63.76823
"Bertholletia excelsa",-4.50743,-63.58832
"Bertholletia excelsa",-4.3981,-63.18861
"Bertholletia excelsa",-3.2958,-61.56307
"Bertholletia excelsa",-4.41149,-62.35891
"Bertholletia excelsa",-4.02703,-63.38546
"Bertholletia excelsa",-3.54824,-61.65388
"Bertholletia excelsa",-9.59872,-60.2751
"Bertholletia excelsa",-9.24802,-62.30883
"Bertholletia excelsa",-4.51425,-61.77659
"Bertholletia excelsa",-10.70791,-64.76757
"Bertholletia excelsa",-9.20525,-61.5316
"Bertholletia excelsa",-5.46042,-60.52097
"Bertholletia excelsa",-5.58529,-60.34292
"Bertholletia excelsa",-11.71506,-64.25723
"Bertholletia excelsa",-7.60711,-60.22531
"Bertholletia excelsa",-3.50567,-64.99175
"Bertholletia excelsa",-7.41456,-61.66496
"Bertholletia excelsa",-0.31153,-65.48341
"Bertholletia excelsa",-6.24927,-61.79499
"Bertholletia excelsa",-9.41761,-65.02712
"Bertholletia excelsa",-10.28818,-62.32201
"Bertholletia excelsa",-8.79799,-62.25846
"Bertholletia excelsa",-8.50905,-65.7904
"Bertholletia excelsa",-10.45888,-64.36858
"Bertholletia excelsa",-9.28379,-65.8754
"Bertholletia excelsa",-10.57805,-64.14534
"Bertholletia excelsa",-8.96471,-62.36842
"Bertholletia excelsa",-10.67523,-63.81807
"Bertholletia excelsa",-8.60489,-62.88183
"Bertholletia excelsa",-10.52168,-62.70067
"Bertholletia excelsa",-11.8112,-64.00039
"Bertholletia excelsa",-11.08224,-64.07169
"Bertholletia excelsa",-11.15762,-64.7101
"Bertholletia excelsa",-9.90698,-60.94125
"Bertholletia excelsa",-10.10578,-63.2693
"Bertholletia excelsa",-6.74452,-60.06239
"Bertholletia excelsa",-3.1944,-62.80725
"Bertholletia excelsa",-9.30248,-63.15965
"Bertholletia excelsa",-10.15028,-62.37887
"Bertholletia excelsa",-10.62002,-63.87139
"Bertholletia excelsa",-7.88009,-62.20082
"Bertholletia excelsa",-7.85044,-62.15479
"Bertholletia excelsa",-7.39682,-63.01355
"Bertholletia excelsa",-7.00585,-62.83881
"Bertholletia excelsa",-7.63931,-65.92908
"Bertholletia excelsa",-10.05307,-63.97829
"Bertholletia excelsa",-9.27725,-61.17607
"Bertholletia excelsa",-6.75866,-60.38665
"Bertholletia excelsa",-8.511,-63.48448
"Bertholletia excelsa",-7.93514,-62.11062
"Bertholletia excelsa",-8.21179,-65.59967
"Bertholletia excelsa",-9.02869,-63.81589
"Bertholletia excelsa",-6.39365,-61.71846
"Bertholletia excelsa",-8.11077,-65.38378
"Bertholletia excelsa",-1.0471,-64.93181
"Bertholletia excelsa",-8.59483,-63.51196
"Bertholletia excelsa",-9.18004,-58.1582
"Bertholletia excelsa",-4.33276,-56.21483
"Bertholletia excelsa",-4.00458,-55.77645
"Bertholletia excelsa",-6.33152,-54.64102
"Bertholletia excelsa",-4.89596,-56.7176
"Bertholletia excelsa",-6.36805,-55.58557
"Bertholletia excelsa",-6.05878,-55.34385
"Bertholletia excelsa",-5.34723,-56.12956
"Bertholletia excelsa",-9.56526,-68.68264
"Bertholletia excelsa",-6.56314,-58.57923
"Bertholletia excelsa",-5.50805,-59.65959
"Bertholletia excelsa",-5.14348,-59.14518
"Bertholletia excelsa",-6.89201,-54.07644
"Bertholletia excelsa",-5.03655,-59.88967
"Bertholletia excelsa",-4.348,-56.05903
"Bertholletia excelsa",0.36308,-53.15519
"Bertholletia excelsa",0.10456,-52.3362
"Bertholletia excelsa",-12.02373,-63.34734
"Bertholletia excelsa",-10.0311,-58.98818
"Bertholletia excelsa",-10.02123,-58.98877
"Bertholletia excelsa",-9.13136,-58.55966
"Bertholletia excelsa",-10.02618,-58.98843
"Bertholletia excelsa",-10.03631,-58.96594
"Bertholletia excelsa",-6.68013,-51.94544
"Bertholletia excelsa",-3.39388,-51.24252
"Bertholletia excelsa",-8.24476,-67.72157
"Bertholletia excelsa",-3.81872,-57.89038
"Bertholletia excelsa",-10.03101,-58.98831
"Bertholletia excelsa",-10.0363,-58.96597
"Bertholletia excelsa",-10.01633,-58.98853
"Bertholletia excelsa",-11.42801,-63.26044
"Bertholletia excelsa",-10.02113,-58.98904
"Bertholletia excelsa",-11.11639,-58.67282
"Bertholletia excelsa",-9.6205,-59.44549
"Bertholletia excelsa",-9.33619,-56.76758
"Bertholletia excelsa",-9.71278,-56.51804
"Bertholletia excelsa",-10.02624,-58.98829
"Bertholletia excelsa",-3.58909,-51.03048
"Bertholletia excelsa",-10.75608,-64.5488
"Bertholletia excelsa",-10.03108,-58.98823
"Bertholletia excelsa",-10.84336,-62.32982
"Bertholletia excelsa",-9.4266,-58.56447
"Bertholletia excelsa",-10.03841,-58.84513
"Bertholletia excelsa",-9.79475,-59.38783
"Bertholletia excelsa",-10.02134,-58.98857
"Bertholletia excelsa",-1.82362,-55.36993
"Bertholletia excelsa",-9.67742,-58.99383
"Bertholletia excelsa",-10.03623,-58.96614
"Bertholletia excelsa",-9.71365,-59.02056
"Bertholletia excelsa",1.46487,-59.82955
"Bertholletia excelsa",-10.0212,-58.98888
"Bertholletia excelsa",-4.73223,-50.36149
"Bertholletia excelsa",-4.77,-50.8228
"Bertholletia excelsa",-0.20309,-52.71414
"Bertholletia excelsa",-10.03835,-58.84531
"Bertholletia excelsa",-5.52597,-48.52562
"Bertholletia excelsa",-10.35738,-55.91624
"Bertholletia excelsa",-6.61515,-51.81196
"Bertholletia excelsa",-10.02617,-58.98847
"Bertholletia excelsa",-9.73378,-56.70023
"Bertholletia excelsa",-5.03691,-49.47405
"Bertholletia excelsa",-11.13559,-55.36945
"Bertholletia excelsa",-10.03635,-58.96585
"Bertholletia excelsa",-10.29178,-68.37102
"Bertholletia excelsa",-1.58136,-63.05496
"Bertholletia excelsa",-9.42661,-58.56445
"Bertholletia excelsa",-10.01141,-58.99125
"Bertholletia excelsa",-11.17686,-58.56028
"Bertholletia excelsa",-11.23344,-58.51244
"Bertholletia excelsa",-9.27371,-57.33506
"Bertholletia excelsa",-11.23185,-58.66994
"Bertholletia excelsa",-10.03112,-58.98815
"Bertholletia excelsa",-10.02624,-58.98828
"Bertholletia excelsa",-10.03836,-58.84529
"Bertholletia excelsa",-9.08537,-58.6354
"Bertholletia excelsa",-10.02133,-58.98859
"Bertholletia excelsa",-12.12715,-69.33527
"Bertholletia excelsa",-11.94905,-69.5039
"Bertholletia excelsa",-11.95061,-69.50653
"Bertholletia excelsa",-11.95468,-69.50126
"Bertholletia excelsa",-12.15615,-69.57561
"Bertholletia excelsa",-12.15724,-69.57384
"Bertholletia excelsa",-12.16743,-69.5742
"Bertholletia excelsa",-12.16651,-69.57226
"Bertholletia excelsa",-12.06255,-69.44502
"Bertholletia excelsa",-12.07019,-69.45112
"Bertholletia excelsa",-12.08086,-69.45946
"Bertholletia excelsa",-12.073,-69.45437
"Bertholletia excelsa",-12.14927,-69.30112
"Bertholletia excelsa",-12.15072,-69.3014
"Bertholletia excelsa",-12.17579,-69.31561
"Bertholletia excelsa",-12.17985,-69.31619
"Bertholletia excelsa",-12.31433,-69.21741
"Bertholletia excelsa",-12.30844,-69.22032
"Bertholletia excelsa",-12.29697,-69.22525
"Bertholletia excelsa",-12.2925,-69.22806
"Bertholletia excelsa",-12.32316,-69.21279
"Bertholletia excelsa",-12.32987,-69.216
"Bertholletia excelsa",-12.33032,-69.21355
"Bertholletia excelsa",-12.31862,-69.2177
"Bertholletia excelsa",-12.39871,-68.81517
"Bertholletia excelsa",-12.41314,-68.85335
"Bertholletia excelsa",-12.41006,-68.84749
"Bertholletia excelsa",-12.40827,-68.84106
"Bertholletia excelsa",-12.40869,-68.83997
"Bertholletia excelsa",-12.38983,-68.80659
"Bertholletia excelsa",-12.39157,-68.80435
"Bertholletia excelsa",-12.39534,-68.79212
"Bertholletia excelsa",-12.36188,-68.79584
"Bertholletia excelsa",-12.36666,-68.82292
"Bertholletia excelsa",-12.36671,-68.82467
"Bertholletia excelsa",-12.37229,-68.82328
"Bertholletia excelsa",-12.3738,-68.8287
"Bertholletia excelsa",-12.37165,-68.83341
"Bertholletia excelsa",-12.37165,-68.83732
"Bertholletia excelsa",-12.35761,-68.84867
"Bertholletia excelsa",-12.36511,-68.84404
"Bertholletia excelsa",-12.35975,-68.85911
"Bertholletia excelsa",-12.36078,-68.86227
"Bertholletia excelsa",-12.36345,-68.86323
"Bertholletia excelsa",-12.3511,-68.85781
"Bertholletia excelsa",-12.34705,-68.86302
"Bertholletia excelsa",-12.34365,-68.85779
"Bertholletia excelsa",-12.15182,-69.06468
"Bertholletia excelsa",-12.2701,-69.12526
"Bertholletia excelsa",-12.27126,-69.13256
"Bertholletia excelsa",-12.27491,-69.13785
"Bertholletia excelsa",-12.19176,-69.16459
"Bertholletia excelsa",-12.19319,-69.17098
"Bertholletia excelsa",-12.26331,-69.13245
"Bertholletia excelsa",-12.26377,-69.12963
"Bertholletia excelsa",-12.25728,-69.1292
"Bertholletia excelsa",-12.27546,-69.18424
"Bertholletia excelsa",-12.22982,-69.03077
"Bertholletia excelsa",-12.2279,-69.03591
"Bertholletia excelsa",-12.2234,-69.04325
"Bertholletia excelsa",-12.217,-69.05897
"Bertholletia excelsa",-12.21946,-69.07828
"Bertholletia excelsa",-12.33688,-68.94485
"Bertholletia excelsa",-12.33718,-68.95078
"Bertholletia excelsa",-12.34543,-68.96032
"Bertholletia excelsa",-12.35175,-68.97475
"Bertholletia excelsa",-12.35777,-68.99192
"Bertholletia excelsa",-12.3623,-69.00703
"Bertholletia excelsa",-12.35989,-69.01057
"Bertholletia excelsa",-12.35481,-69.02176
"Bertholletia excelsa",-12.35377,-69.03713
"Bertholletia excelsa",-12.08521,-69.35958
"Bertholletia excelsa",-12.08643,-69.35403
"Bertholletia excelsa",-11.91492,-69.23573
"Bertholletia excelsa",-11.91068,-69.233
"Bertholletia excelsa",-11.84592,-69.54397
"Bertholletia excelsa",-11.85061,-69.54707
"Bertholletia excelsa",-11.85503,-69.39584
"Bertholletia excelsa",-11.87023,-69.3938
"Bertholletia excelsa",-11.87114,-69.3872
"Bertholletia excelsa",-11.8713,-69.3876
"Bertholletia excelsa",-11.94796,-69.04703
"Bertholletia excelsa",-12.12265,-69.19983
"Bertholletia excelsa",-11.91389,-69.33051
"Bertholletia excelsa",-11.81539,-69.20377
"Bertholletia excelsa",-11.80782,-69.2128
"Bertholletia excelsa",-12.1097,-69.3329
"Bertholletia excelsa",-12.10664,-69.31944
"Bertholletia excelsa",-12.09787,-69.32008
"Bertholletia excelsa",-12.06901,-69.40052
"Bertholletia excelsa",-12.07386,-69.3824
"Bertholletia excelsa",-12.07176,-69.38082
"Bertholletia excelsa",-11.84171,-69.19323
"Bertholletia excelsa",-11.97041,-69.16754
"Bertholletia excelsa",-11.8211,-69.15325
"Bertholletia excelsa",-11.83035,-69.16537
"Bertholletia excelsa",-11.83735,-69.15912
"Bertholletia excelsa",-11.88946,-69.14967
"Bertholletia excelsa",-11.60607,-69.36435
"Bertholletia excelsa",-11.6097,-69.36729
"Bertholletia excelsa",-11.63472,-69.33364
"Bertholletia excelsa",-11.63328,-69.33472
"Bertholletia excelsa",-11.62429,-69.33575
"Bertholletia excelsa",-11.61632,-69.34634
"Bertholletia excelsa",-11.61782,-69.35794
"Bertholletia excelsa",-11.74023,-69.17999
"Bertholletia excelsa",-11.73792,-69.17823
"Bertholletia excelsa",-11.73273,-69.1747
"Bertholletia excelsa",-11.60948,-69.25464
"Bertholletia excelsa",-11.58721,-69.3044
"Bertholletia excelsa",-11.5981,-69.2942
"Bertholletia excelsa",-11.60548,-69.30929
"Bertholletia excelsa",-11.61384,-69.26494
"Bertholletia excelsa",-11.61581,-69.26396
"Bertholletia excelsa",-11.7815,-69.17064
"Bertholletia excelsa",-11.77997,-69.20065
"Bertholletia excelsa",-11.78081,-69.20012
"Bertholletia excelsa",-11.77928,-69.19711
"Bertholletia excelsa",-11.75463,-69.16356
"Bertholletia excelsa",-11.75178,-69.16083
"Bertholletia excelsa",-11.71255,-69.18951
"Bertholletia excelsa",-11.72197,-69.19814
"Bertholletia excelsa",-12.29797,-69.48645
"Bertholletia excelsa",-12.29759,-69.48488
"Bertholletia excelsa",-12.46939,-69.32925
"Bertholletia excelsa",-12.46903,-69.33375
"Bertholletia excelsa",-12.46939,-69.32954
"Bertholletia excelsa",-12.45278,-69.33476
"Bertholletia excelsa",-12.46206,-69.31941
"Bertholletia excelsa",-12.38191,-69.49312
"Bertholletia excelsa",-12.43661,-69.47886
"Bertholletia excelsa",-12.43547,-69.4679
"Bertholletia excelsa",-12.43949,-69.44936
"Bertholletia excelsa",-12.43457,-69.45379
"Bertholletia excelsa",-12.40667,-69.56105
"Bertholletia excelsa",-12.40952,-69.56188
"Bertholletia excelsa",-12.41327,-69.56219
"Bertholletia excelsa",-12.37839,-69.62955
"Bertholletia excelsa",-12.37604,-69.62891
"Bertholletia excelsa",-12.37114,-69.62949
"Bertholletia excelsa",-12.34936,-69.6945
"Bertholletia excelsa",-12.35188,-69.70272
"Bertholletia excelsa",-12.36102,-69.71392
"Bertholletia excelsa",-12.32343,-69.6955
"Bertholletia excelsa",-12.31811,-69.69459
"Bertholletia excelsa",-12.31639,-69.69321
"Bertholletia excelsa",-12.26621,-69.4306
"Bertholletia excelsa",-12.27723,-69.41558
"Bertholletia excelsa",-12.27004,-69.41248
"Bertholletia excelsa",-12.27063,-69.41267
"Bertholletia excelsa",-12.20416,-69.52644
"Bertholletia excelsa",-12.18507,-69.53388
"Bertholletia excelsa",-12.18054,-69.53707
"Bertholletia excelsa",-12.25681,-69.4681
"Bertholletia excelsa",-12.26098,-69.46879
"Bertholletia excelsa",-12.26195,-69.46741
"Bertholletia excelsa",-12.24828,-69.46874
"Bertholletia excelsa",-12.24488,-69.4679
"Bertholletia excelsa",-12.24158,-69.46856
"Bertholletia excelsa",-12.26592,-69.48656
"Bertholletia excelsa",-12.26886,-69.4848
"Bertholletia excelsa",-12.27329,-69.48155
"Bertholletia excelsa",-12.24647,-69.52217
"Bertholletia excelsa",-12.24674,-69.52436
"Bertholletia excelsa",-10.793,-67.296
"Bertholletia excelsa",-10.802,-67.309
"Bertholletia excelsa",-10.838,-67.336
"Bertholletia excelsa",-11.129,-69.102
"Bertholletia excelsa",-11.029,-69.142
"Bertholletia excelsa",-11.032,-69.14
"Bertholletia excelsa",-11.056,-69.172
"Bertholletia excelsa",-11.061,-69.183
"Bertholletia excelsa",-11.066,-69.212
"Bertholletia excelsa",-10.325,-65.556
"Bertholletia excelsa",-10.307,-65.555
"Bertholletia excelsa",-10.034,-65.628
"Bertholletia excelsa",-10.037,-65.641
"Bertholletia excelsa",-9.941,-65.751
"Bertholletia excelsa",-9.94,-65.77
"Bertholletia excelsa",-9.922,-65.775
"Bertholletia excelsa",-10.123,-65.509
"Bertholletia excelsa",-10.126,-65.502
"Bertholletia excelsa",-10.305,-65.526
"Bertholletia excelsa",-10.299,-65.5
"Bertholletia excelsa",-10.067,-65.889
"Bertholletia excelsa",-10.051,-65.889
"Bertholletia excelsa",-10.971,-65.716
"Bertholletia excelsa",-10.832,-67.82
"Bertholletia excelsa",-10.821,-67.814
"Bertholletia excelsa",-10.819,-67.816
"Bertholletia excelsa",-10.82,-67.812
"Bertholletia excelsa",-10.82,-67.809
"Bertholletia excelsa",-10.807,-67.812
"Bertholletia excelsa",-10.827,-67.821
"Bertholletia excelsa",-10.917,-65.667
"Bertholletia excelsa",-11.32765,-68.93212
"Bertholletia excelsa",-11.35943,-68.92187
"Bertholletia excelsa",-11.47292,-68.95728
"Bertholletia excelsa",-11.5062,-68.9486
"Bertholletia excelsa",-11.54528,-68.94643
"Bertholletia excelsa",-11.48811,-68.90735
"Bertholletia excelsa",-11.50403,-68.8936
"Bertholletia excelsa",-11.46351,-68.90301
"Bertholletia excelsa",-11.51344,-68.87407
"Bertholletia excelsa",-11.52791,-68.90373
"Bertholletia excelsa",-11.55034,-68.90084
"Bertholletia excelsa",-11.55034,-68.85815
"Bertholletia excelsa",-11.58001,-68.869
"Bertholletia excelsa",-11.43891,-68.67507
"Bertholletia excelsa",-11.46062,-68.65988
"Bertholletia excelsa",-11.75368,-68.82414
"Bertholletia excelsa",-11.73414,-68.75829
"Bertholletia excelsa",-11.73124,-68.78144
"Bertholletia excelsa",-11.75512,-68.80966
"Bertholletia excelsa",-11.3665,-67.3755
"Bertholletia excelsa",-11.34805,-67.33668
"Bertholletia excelsa",-11.37541,-67.34241
"Bertholletia excelsa",-11.36905,-67.32141
"Bertholletia excelsa",-11.36077,-67.29023
"Bertholletia excelsa",-11.38177,-67.29405
"Bertholletia excelsa",-11.37986,-67.2495
"Bertholletia excelsa",-11.37795,-67.24823
"Bertholletia excelsa",-11.55804,-67.27114
"Bertholletia excelsa",-11.60323,-67.27241
"Bertholletia excelsa",-11.12004,-66.25299
"Bertholletia excelsa",-11.13181,-66.24658
"Bertholletia excelsa",-11.13751,-66.25516
"Bertholletia excelsa",-10.4314,-65.88056
"Bertholletia excelsa",-10.43538,-65.866
"Bertholletia excelsa",-10.45303,-65.86504
"Bertholletia excelsa",-10.44976,-65.86412
"Bertholletia excelsa",-0.96128,-56.07736
"Bertholletia excelsa",-0.63275,-56.20994
"Bertholletia excelsa",-1.84819,-56.20147
"Bertholletia excelsa",-0.94911,-56.94147
"Bertholletia excelsa",-0.75267,-56.77903
"Bertholletia excelsa",-0.97256,-56.92342
"Bertholletia excelsa",-0.67422,-56.85356
"Bertholletia excelsa",-0.70444,-56.70847
"Bertholletia excelsa",-1.21225,-56.76878
"Bertholletia excelsa",-1.23306,-56.01272
"Bertholletia excelsa",-1.30017,-56.59822
"Bertholletia excelsa",-1.35342,-56.70708
"Bertholletia excelsa",-1.30306,-56.55842
"Bertholletia excelsa",-1.32294,-56.83319
"Bertholletia excelsa",-1.34636,-56.83358
"Bertholletia excelsa",-1.39575,-56.85711
"Bertholletia excelsa",-1.05317,-56.03594
"Bertholletia excelsa",-1.36769,-56.84603
"Bertholletia excelsa",-1.15272,-56.99783
"Bertholletia excelsa",0.34417,-52.51889
"Bertholletia excelsa",0.335,-52.53361
"Bertholletia excelsa",0.32806,-52.52472
"Bertholletia excelsa",0.30028,-52.505
"Bertholletia excelsa",0.2125,-52.48833
"Bertholletia excelsa",0.13861,-52.50139
"Bertholletia excelsa",0.10861,-52.50361
"Bertholletia excelsa",0.09361,-52.50861
"Bertholletia excelsa",-0.04444,-52.43722
"Bertholletia excelsa",-0.035,-52.4575
"Bertholletia excelsa",-0.01278,-52.48806
"Bertholletia excelsa",-0.01111,-52.50472
"Bertholletia excelsa",-0.11667,-52.42
"Bertholletia excelsa",-0.08222,-52.39111
"Bertholletia excelsa",-0.09889,-52.36889
"Bertholletia excelsa",-0.09472,-52.36194
"Bertholletia excelsa",-0.09361,-52.35667
"Bertholletia excelsa",-0.48861,-52.56056
"Bertholletia excelsa",-0.5351,-52.27523
"Bertholletia excelsa",-0.55793,-52.21425
"Bertholletia excelsa",-0.59405,-52.26923
"Bertholletia excelsa",-0.60486,-52.35618
"Bertholletia excelsa",-0.54971,-52.21692
"Bertholletia excelsa",-0.5635,-52.24036
"Bertholletia excelsa",-0.56087,-52.22263
"Bertholletia excelsa",-0.56439,-52.20217
"Bertholletia excelsa",-0.52748,-52.24104
"Bertholletia excelsa",-0.49864,-52.23077
"Bertholletia excelsa",-0.5357,-52.24506
"Bertholletia excelsa",-0.61072,-52.20557
"Bertholletia excelsa",-0.54842,-52.20691
"Bertholletia excelsa",-0.5428,-52.22478
"Bertholletia excelsa",-0.54775,-52.23374
"Bertholletia excelsa",-0.53803,-52.23389
"Bertholletia excelsa",-0.58304,-52.25476
"Bertholletia excelsa",-0.5621,-52.14405
"Bertholletia excelsa",-0.56866,-52.15709
"Bertholletia excelsa",-0.55811,-52.13661
"Bertholletia excelsa",-0.57053,-52.13965
"Bertholletia excelsa",-0.55747,-52.13132
